,provinceName,districtName,productName,amount
1502,ÇANKIRI,YAPRAKLI,Fuel Oil,7.4
1503,ÇANKIRI,YAPRAKLI,Yüksek Kükürtlü Fuel Oil,6.47
1504,ÇORUM,ALACA,Kurşunsuz Benzin 95,8.1
1505,ÇORUM,ALACA,Gazyağı,9.3
1506,ÇORUM,ALACA,Motorin UltraForce,8.36
1507,ÇORUM,ALACA,Motorin EcoForce,8.33
1508,ÇORUM,ALACA,Kalorifer Yakıtı,8.39
1509,ÇORUM,ALACA,Fuel Oil,7.4
1510,ÇORUM,ALACA,Yüksek Kükürtlü Fuel Oil,6.48
1511,ÇORUM,BAYAT,Kurşunsuz Benzin 95,8.1
1512,ÇORUM,BAYAT,Gazyağı,9.3
1513,ÇORUM,BAYAT,Motorin UltraForce,8.36
1514,ÇORUM,BAYAT,Motorin EcoForce,8.33
1515,ÇORUM,BAYAT,Kalorifer Yakıtı,8.38
1516,ÇORUM,BAYAT,Fuel Oil,7.4
1517,ÇORUM,BAYAT,Yüksek Kükürtlü Fuel Oil,6.48
1518,ÇORUM,BOĞAZKALE,Kurşunsuz Benzin 95,8.1
1519,ÇORUM,BOĞAZKALE,Gazyağı,9.29
1520,ÇORUM,BOĞAZKALE,Motorin UltraForce,8.35
1521,ÇORUM,BOĞAZKALE,Motorin EcoForce,8.32
1522,ÇORUM,BOĞAZKALE,Kalorifer Yakıtı,8.39
1523,ÇORUM,BOĞAZKALE,Fuel Oil,7.4
1524,ÇORUM,BOĞAZKALE,Yüksek Kükürtlü Fuel Oil,6.47
1525,ÇORUM,DODURGA,Kurşunsuz Benzin 95,8.11
1526,ÇORUM,DODURGA,Gazyağı,9.3
1527,ÇORUM,DODURGA,Motorin UltraForce,8.37
1528,ÇORUM,DODURGA,Motorin EcoForce,8.34
1529,ÇORUM,DODURGA,Kalorifer Yakıtı,8.38
1530,ÇORUM,DODURGA,Fuel Oil,7.41
1531,ÇORUM,DODURGA,Yüksek Kükürtlü Fuel Oil,6.48
1532,ÇORUM,İSKİLİP,Kurşunsuz Benzin 95,8.1
1533,ÇORUM,İSKİLİP,Gazyağı,9.3
1534,ÇORUM,İSKİLİP,Motorin UltraForce,8.36
1535,ÇORUM,İSKİLİP,Motorin EcoForce,8.33
1536,ÇORUM,İSKİLİP,Kalorifer Yakıtı,8.38
1537,ÇORUM,İSKİLİP,Fuel Oil,7.4
1538,ÇORUM,İSKİLİP,Yüksek Kükürtlü Fuel Oil,6.48
1539,ÇORUM,KARGI,Kurşunsuz Benzin 95,8.11
1540,ÇORUM,KARGI,Gazyağı,9.3
1541,ÇORUM,KARGI,Motorin UltraForce,8.37
1542,ÇORUM,KARGI,Motorin EcoForce,8.34
1543,ÇORUM,KARGI,Kalorifer Yakıtı,8.38
1544,ÇORUM,KARGI,Fuel Oil,7.41
1545,ÇORUM,KARGI,Yüksek Kükürtlü Fuel Oil,6.48
1546,ÇORUM,LAÇİN,Kurşunsuz Benzin 95,8.1
1547,ÇORUM,LAÇİN,Gazyağı,9.3
1548,ÇORUM,LAÇİN,Motorin UltraForce,8.36
1549,ÇORUM,LAÇİN,Motorin EcoForce,8.33
1550,ÇORUM,LAÇİN,Kalorifer Yakıtı,8.38
1551,ÇORUM,LAÇİN,Fuel Oil,7.41
1552,ÇORUM,LAÇİN,Yüksek Kükürtlü Fuel Oil,6.48
1553,ÇORUM,MECİTÖZÜ,Kurşunsuz Benzin 95,8.1
1554,ÇORUM,MECİTÖZÜ,Gazyağı,9.3
1555,ÇORUM,MECİTÖZÜ,Motorin UltraForce,8.36
1556,ÇORUM,MECİTÖZÜ,Motorin EcoForce,8.33
1557,ÇORUM,MECİTÖZÜ,Kalorifer Yakıtı,8.39
1558,ÇORUM,MECİTÖZÜ,Fuel Oil,7.41
1559,ÇORUM,MECİTÖZÜ,Yüksek Kükürtlü Fuel Oil,6.48
1560,ÇORUM,MERKEZ,Kurşunsuz Benzin 95,8.1
1561,ÇORUM,MERKEZ,Gazyağı,9.3
1562,ÇORUM,MERKEZ,Motorin UltraForce,8.36
1563,ÇORUM,MERKEZ,Motorin EcoForce,8.33
1564,ÇORUM,MERKEZ,Kalorifer Yakıtı,8.38
1565,ÇORUM,MERKEZ,Fuel Oil,7.4
1566,ÇORUM,MERKEZ,Yüksek Kükürtlü Fuel Oil,6.48
1567,ÇORUM,OĞUZLAR,Kurşunsuz Benzin 95,8.11
1568,ÇORUM,OĞUZLAR,Gazyağı,9.3
1569,ÇORUM,OĞUZLAR,Motorin UltraForce,8.37
1570,ÇORUM,OĞUZLAR,Motorin EcoForce,8.34
1571,ÇORUM,OĞUZLAR,Kalorifer Yakıtı,8.38
1572,ÇORUM,OĞUZLAR,Fuel Oil,7.41
1573,ÇORUM,OĞUZLAR,Yüksek Kükürtlü Fuel Oil,6.48
1574,ÇORUM,ORTAKÖY,Kurşunsuz Benzin 95,8.11
1575,ÇORUM,ORTAKÖY,Gazyağı,9.3
1576,ÇORUM,ORTAKÖY,Motorin UltraForce,8.37
1577,ÇORUM,ORTAKÖY,Motorin EcoForce,8.34
1578,ÇORUM,ORTAKÖY,Kalorifer Yakıtı,8.39
1579,ÇORUM,ORTAKÖY,Fuel Oil,7.41
1580,ÇORUM,ORTAKÖY,Yüksek Kükürtlü Fuel Oil,6.48
1581,ÇORUM,OSMANCIK,Kurşunsuz Benzin 95,8.11
1582,ÇORUM,OSMANCIK,Gazyağı,9.3
1583,ÇORUM,OSMANCIK,Motorin UltraForce,8.37
1584,ÇORUM,OSMANCIK,Motorin EcoForce,8.34
1585,ÇORUM,OSMANCIK,Kalorifer Yakıtı,8.38
1586,ÇORUM,OSMANCIK,Fuel Oil,7.41
1587,ÇORUM,OSMANCIK,Yüksek Kükürtlü Fuel Oil,6.48
1588,ÇORUM,SUNGURLU,Kurşunsuz Benzin 95,8.1
1589,ÇORUM,SUNGURLU,Gazyağı,9.29
1590,ÇORUM,SUNGURLU,Motorin UltraForce,8.35
1591,ÇORUM,SUNGURLU,Motorin EcoForce,8.32
1592,ÇORUM,SUNGURLU,Kalorifer Yakıtı,8.38
1593,ÇORUM,SUNGURLU,Fuel Oil,7.39
1594,ÇORUM,SUNGURLU,Yüksek Kükürtlü Fuel Oil,6.47
1595,ÇORUM,UĞURLUDAĞ,Kurşunsuz Benzin 95,8.11
1596,ÇORUM,UĞURLUDAĞ,Gazyağı,9.3
1597,ÇORUM,UĞURLUDAĞ,Motorin UltraForce,8.37
1598,ÇORUM,UĞURLUDAĞ,Motorin EcoForce,8.34
1599,ÇORUM,UĞURLUDAĞ,Kalorifer Yakıtı,8.38
1600,ÇORUM,UĞURLUDAĞ,Fuel Oil,7.41
1601,ÇORUM,UĞURLUDAĞ,Yüksek Kükürtlü Fuel Oil,6.48
1602,DENİZLİ,ACIPAYAM,Kurşunsuz Benzin 95,8.07
1603,DENİZLİ,ACIPAYAM,Gazyağı,9.3
1604,DENİZLİ,ACIPAYAM,Motorin UltraForce,8.34
1605,DENİZLİ,ACIPAYAM,Motorin EcoForce,8.31
1606,DENİZLİ,ACIPAYAM,Kalorifer Yakıtı,8.36
1607,DENİZLİ,ACIPAYAM,Fuel Oil,7.41
1608,DENİZLİ,ACIPAYAM,Yüksek Kükürtlü Fuel Oil,6.52
1609,DENİZLİ,BABADAĞ,Kurşunsuz Benzin 95,8.05
1610,DENİZLİ,BABADAĞ,Gazyağı,9.3
1611,DENİZLİ,BABADAĞ,Motorin UltraForce,8.32
1612,DENİZLİ,BABADAĞ,Motorin EcoForce,8.29
1613,DENİZLİ,BABADAĞ,Kalorifer Yakıtı,8.36
1614,DENİZLİ,BABADAĞ,Fuel Oil,7.4
1615,DENİZLİ,BABADAĞ,Yüksek Kükürtlü Fuel Oil,6.52
1616,DENİZLİ,BAKLAN,Kurşunsuz Benzin 95,8.07
1617,DENİZLİ,BAKLAN,Gazyağı,9.29
1618,DENİZLİ,BAKLAN,Motorin UltraForce,8.34
1619,DENİZLİ,BAKLAN,Motorin EcoForce,8.31
1620,DENİZLİ,BAKLAN,Kalorifer Yakıtı,8.36
1621,DENİZLİ,BAKLAN,Fuel Oil,7.41
1622,DENİZLİ,BAKLAN,Yüksek Kükürtlü Fuel Oil,6.51
1623,DENİZLİ,BEKİLLİ,Kurşunsuz Benzin 95,8.07
1624,DENİZLİ,BEKİLLİ,Gazyağı,9.29
1625,DENİZLİ,BEKİLLİ,Motorin UltraForce,8.34
1626,DENİZLİ,BEKİLLİ,Motorin EcoForce,8.31
1627,DENİZLİ,BEKİLLİ,Kalorifer Yakıtı,8.36
1628,DENİZLİ,BEKİLLİ,Fuel Oil,7.41
1629,DENİZLİ,BEKİLLİ,Yüksek Kükürtlü Fuel Oil,6.51
1630,DENİZLİ,BEYAĞAÇ,Kurşunsuz Benzin 95,8.07
1631,DENİZLİ,BEYAĞAÇ,Gazyağı,9.3
1632,DENİZLİ,BEYAĞAÇ,Motorin UltraForce,8.34
1633,DENİZLİ,BEYAĞAÇ,Motorin EcoForce,8.31
1634,DENİZLİ,BEYAĞAÇ,Kalorifer Yakıtı,8.36
1635,DENİZLİ,BEYAĞAÇ,Fuel Oil,7.42
1636,DENİZLİ,BEYAĞAÇ,Yüksek Kükürtlü Fuel Oil,6.52
1637,DENİZLİ,BOZKURT,Kurşunsuz Benzin 95,8.07
1638,DENİZLİ,BOZKURT,Gazyağı,9.29
1639,DENİZLİ,BOZKURT,Motorin UltraForce,8.34
1640,DENİZLİ,BOZKURT,Motorin EcoForce,8.31
1641,DENİZLİ,BOZKURT,Kalorifer Yakıtı,8.36
1642,DENİZLİ,BOZKURT,Fuel Oil,7.41
1643,DENİZLİ,BOZKURT,Yüksek Kükürtlü Fuel Oil,6.51
1644,DENİZLİ,BULDAN,Kurşunsuz Benzin 95,8.05
1645,DENİZLİ,BULDAN,Gazyağı,9.3
1646,DENİZLİ,BULDAN,Motorin UltraForce,8.32
1647,DENİZLİ,BULDAN,Motorin EcoForce,8.29
1648,DENİZLİ,BULDAN,Kalorifer Yakıtı,8.35
1649,DENİZLİ,BULDAN,Fuel Oil,7.4
1650,DENİZLİ,BULDAN,Yüksek Kükürtlü Fuel Oil,6.52
1651,DENİZLİ,ÇAL,Kurşunsuz Benzin 95,8.07
1652,DENİZLİ,ÇAL,Gazyağı,9.29
1653,DENİZLİ,ÇAL,Motorin UltraForce,8.34
1654,DENİZLİ,ÇAL,Motorin EcoForce,8.31
1655,DENİZLİ,ÇAL,Kalorifer Yakıtı,8.36
1656,DENİZLİ,ÇAL,Fuel Oil,7.41
1657,DENİZLİ,ÇAL,Yüksek Kükürtlü Fuel Oil,6.51
1658,DENİZLİ,ÇAMELİ,Kurşunsuz Benzin 95,8.07
1659,DENİZLİ,ÇAMELİ,Gazyağı,9.3
1660,DENİZLİ,ÇAMELİ,Motorin UltraForce,8.34
1661,DENİZLİ,ÇAMELİ,Motorin EcoForce,8.31
1662,DENİZLİ,ÇAMELİ,Kalorifer Yakıtı,8.37
1663,DENİZLİ,ÇAMELİ,Fuel Oil,7.42
1664,DENİZLİ,ÇAMELİ,Yüksek Kükürtlü Fuel Oil,6.52
1665,DENİZLİ,ÇARDAK,Kurşunsuz Benzin 95,8.07
1666,DENİZLİ,ÇARDAK,Gazyağı,9.29
1667,DENİZLİ,ÇARDAK,Motorin UltraForce,8.34
1668,DENİZLİ,ÇARDAK,Motorin EcoForce,8.31
1669,DENİZLİ,ÇARDAK,Kalorifer Yakıtı,8.36
1670,DENİZLİ,ÇARDAK,Fuel Oil,7.41
1671,DENİZLİ,ÇARDAK,Yüksek Kükürtlü Fuel Oil,6.51
1672,DENİZLİ,ÇİVRİL,Kurşunsuz Benzin 95,8.06
1673,DENİZLİ,ÇİVRİL,Gazyağı,9.29
1674,DENİZLİ,ÇİVRİL,Motorin UltraForce,8.33
1675,DENİZLİ,ÇİVRİL,Motorin EcoForce,8.3
1676,DENİZLİ,ÇİVRİL,Kalorifer Yakıtı,8.36
1677,DENİZLİ,ÇİVRİL,Fuel Oil,7.41
1678,DENİZLİ,ÇİVRİL,Yüksek Kükürtlü Fuel Oil,6.51
1679,DENİZLİ,GÜNEY,Kurşunsuz Benzin 95,8.06
1680,DENİZLİ,GÜNEY,Gazyağı,9.29
1681,DENİZLİ,GÜNEY,Motorin UltraForce,8.33
1682,DENİZLİ,GÜNEY,Motorin EcoForce,8.3
1683,DENİZLİ,GÜNEY,Kalorifer Yakıtı,8.35
1684,DENİZLİ,GÜNEY,Fuel Oil,7.4
1685,DENİZLİ,GÜNEY,Yüksek Kükürtlü Fuel Oil,6.51
1686,DENİZLİ,HONAZ,Kurşunsuz Benzin 95,8.06
1687,DENİZLİ,HONAZ,Gazyağı,9.29
1688,DENİZLİ,HONAZ,Motorin UltraForce,8.33
1689,DENİZLİ,HONAZ,Motorin EcoForce,8.3
1690,DENİZLİ,HONAZ,Kalorifer Yakıtı,8.36
1691,DENİZLİ,HONAZ,Fuel Oil,7.4
1692,DENİZLİ,HONAZ,Yüksek Kükürtlü Fuel Oil,6.51
1693,DENİZLİ,KALE,Kurşunsuz Benzin 95,8.07
1694,DENİZLİ,KALE,Gazyağı,9.3
1695,DENİZLİ,KALE,Motorin UltraForce,8.34
1696,DENİZLİ,KALE,Motorin EcoForce,8.31
1697,DENİZLİ,KALE,Kalorifer Yakıtı,8.36
1698,DENİZLİ,KALE,Fuel Oil,7.41
1699,DENİZLİ,KALE,Yüksek Kükürtlü Fuel Oil,6.52
1700,DENİZLİ,MERKEZ,Kurşunsuz Benzin 95,8.06
1701,DENİZLİ,MERKEZ,Gazyağı,9.29
1702,DENİZLİ,MERKEZ,Motorin UltraForce,8.33
1703,DENİZLİ,MERKEZ,Motorin EcoForce,8.3
1704,DENİZLİ,MERKEZ,Kalorifer Yakıtı,8.36
1705,DENİZLİ,MERKEZ,Fuel Oil,7.4
1706,DENİZLİ,MERKEZ,Yüksek Kükürtlü Fuel Oil,6.51
1707,DENİZLİ,MERKEZEFENDİ,Kurşunsuz Benzin 95,8.06
1708,DENİZLİ,MERKEZEFENDİ,Gazyağı,9.29
1709,DENİZLİ,MERKEZEFENDİ,Motorin UltraForce,8.33
1710,DENİZLİ,MERKEZEFENDİ,Motorin EcoForce,8.3
1711,DENİZLİ,MERKEZEFENDİ,Kalorifer Yakıtı,8.36
1712,DENİZLİ,MERKEZEFENDİ,Fuel Oil,7.42
1713,DENİZLİ,MERKEZEFENDİ,Yüksek Kükürtlü Fuel Oil,6.51
1714,DENİZLİ,PAMUKKALE,Kurşunsuz Benzin 95,8.06
1715,DENİZLİ,PAMUKKALE,Gazyağı,9.29
1716,DENİZLİ,PAMUKKALE,Motorin UltraForce,8.33
1717,DENİZLİ,PAMUKKALE,Motorin EcoForce,8.3
1718,DENİZLİ,PAMUKKALE,Kalorifer Yakıtı,8.36
1719,DENİZLİ,PAMUKKALE,Fuel Oil,7.41
1720,DENİZLİ,PAMUKKALE,Yüksek Kükürtlü Fuel Oil,6.51
1721,DENİZLİ,SARAYKÖY,Kurşunsuz Benzin 95,8.05
1722,DENİZLİ,SARAYKÖY,Gazyağı,9.3
1723,DENİZLİ,SARAYKÖY,Motorin UltraForce,8.32
1724,DENİZLİ,SARAYKÖY,Motorin EcoForce,8.29
1725,DENİZLİ,SARAYKÖY,Kalorifer Yakıtı,8.35
1726,DENİZLİ,SARAYKÖY,Fuel Oil,7.4
1727,DENİZLİ,SARAYKÖY,Yüksek Kükürtlü Fuel Oil,6.52
1728,DENİZLİ,SERİNHİSAR,Kurşunsuz Benzin 95,8.07
1729,DENİZLİ,SERİNHİSAR,Gazyağı,9.3
1730,DENİZLİ,SERİNHİSAR,Motorin UltraForce,8.34
1731,DENİZLİ,SERİNHİSAR,Motorin EcoForce,8.31
1732,DENİZLİ,SERİNHİSAR,Kalorifer Yakıtı,8.36
1733,DENİZLİ,SERİNHİSAR,Fuel Oil,7.41
1734,DENİZLİ,SERİNHİSAR,Yüksek Kükürtlü Fuel Oil,6.52
1735,DENİZLİ,TAVAS,Kurşunsuz Benzin 95,8.07
1736,DENİZLİ,TAVAS,Gazyağı,9.3
1737,DENİZLİ,TAVAS,Motorin UltraForce,8.34
1738,DENİZLİ,TAVAS,Motorin EcoForce,8.31
1739,DENİZLİ,TAVAS,Kalorifer Yakıtı,8.36
1740,DENİZLİ,TAVAS,Fuel Oil,7.41
1741,DENİZLİ,TAVAS,Yüksek Kükürtlü Fuel Oil,6.52
1742,DİYARBAKIR,BAĞLAR,Kurşunsuz Benzin 95,8.22
1743,DİYARBAKIR,BAĞLAR,Gazyağı,9.39
1744,DİYARBAKIR,BAĞLAR,Motorin UltraForce,8.48
1745,DİYARBAKIR,BAĞLAR,Motorin EcoForce,8.45
1746,DİYARBAKIR,BAĞLAR,Kalorifer Yakıtı,8.45
1747,DİYARBAKIR,BAĞLAR,Fuel Oil,7.48
1748,DİYARBAKIR,BAĞLAR,Yüksek Kükürtlü Fuel Oil,6.54
1749,DİYARBAKIR,BİSMİL,Kurşunsuz Benzin 95,8.22
1750,DİYARBAKIR,BİSMİL,Gazyağı,9.4
1751,DİYARBAKIR,BİSMİL,Motorin UltraForce,8.49
1752,DİYARBAKIR,BİSMİL,Motorin EcoForce,8.46
1753,DİYARBAKIR,BİSMİL,Kalorifer Yakıtı,8.47
1754,DİYARBAKIR,BİSMİL,Fuel Oil,7.49
1755,DİYARBAKIR,BİSMİL,Yüksek Kükürtlü Fuel Oil,6.55
1756,DİYARBAKIR,ÇERMİK,Kurşunsuz Benzin 95,8.23
1757,DİYARBAKIR,ÇERMİK,Gazyağı,9.39
1758,DİYARBAKIR,ÇERMİK,Motorin UltraForce,8.48
1759,DİYARBAKIR,ÇERMİK,Motorin EcoForce,8.45
1760,DİYARBAKIR,ÇERMİK,Kalorifer Yakıtı,8.45
1761,DİYARBAKIR,ÇERMİK,Fuel Oil,7.48
1762,DİYARBAKIR,ÇERMİK,Yüksek Kükürtlü Fuel Oil,6.54
1763,DİYARBAKIR,ÇINAR,Kurşunsuz Benzin 95,8.23
1764,DİYARBAKIR,ÇINAR,Gazyağı,9.39
1765,DİYARBAKIR,ÇINAR,Motorin UltraForce,8.49
1766,DİYARBAKIR,ÇINAR,Motorin EcoForce,8.46
1767,DİYARBAKIR,ÇINAR,Kalorifer Yakıtı,8.47
1768,DİYARBAKIR,ÇINAR,Fuel Oil,7.49
1769,DİYARBAKIR,ÇINAR,Yüksek Kükürtlü Fuel Oil,6.54
1770,DİYARBAKIR,ÇÜNGÜŞ,Kurşunsuz Benzin 95,8.24
1771,DİYARBAKIR,ÇÜNGÜŞ,Gazyağı,9.39
1772,DİYARBAKIR,ÇÜNGÜŞ,Motorin UltraForce,8.49
1773,DİYARBAKIR,ÇÜNGÜŞ,Motorin EcoForce,8.46
1774,DİYARBAKIR,ÇÜNGÜŞ,Kalorifer Yakıtı,8.45
1775,DİYARBAKIR,ÇÜNGÜŞ,Fuel Oil,7.48
1776,DİYARBAKIR,ÇÜNGÜŞ,Yüksek Kükürtlü Fuel Oil,6.54
1777,DİYARBAKIR,DİCLE,Kurşunsuz Benzin 95,8.24
1778,DİYARBAKIR,DİCLE,Gazyağı,9.39
1779,DİYARBAKIR,DİCLE,Motorin UltraForce,8.49
1780,DİYARBAKIR,DİCLE,Motorin EcoForce,8.46
1781,DİYARBAKIR,DİCLE,Kalorifer Yakıtı,8.45
1782,DİYARBAKIR,DİCLE,Fuel Oil,7.49
1783,DİYARBAKIR,DİCLE,Yüksek Kükürtlü Fuel Oil,6.54
1784,DİYARBAKIR,EĞİL,Kurşunsuz Benzin 95,8.24
1785,DİYARBAKIR,EĞİL,Gazyağı,9.39
1786,DİYARBAKIR,EĞİL,Motorin UltraForce,8.49
1787,DİYARBAKIR,EĞİL,Motorin EcoForce,8.46
1788,DİYARBAKIR,EĞİL,Kalorifer Yakıtı,8.45
1789,DİYARBAKIR,EĞİL,Fuel Oil,7.49
1790,DİYARBAKIR,EĞİL,Yüksek Kükürtlü Fuel Oil,6.54
1791,DİYARBAKIR,ERGANİ,Kurşunsuz Benzin 95,8.24
1792,DİYARBAKIR,ERGANİ,Gazyağı,9.38
1793,DİYARBAKIR,ERGANİ,Motorin UltraForce,8.49
1794,DİYARBAKIR,ERGANİ,Motorin EcoForce,8.46
1795,DİYARBAKIR,ERGANİ,Kalorifer Yakıtı,8.45
1796,DİYARBAKIR,ERGANİ,Fuel Oil,7.49
1797,DİYARBAKIR,ERGANİ,Yüksek Kükürtlü Fuel Oil,6.53
1798,DİYARBAKIR,HANİ,Kurşunsuz Benzin 95,8.23
1799,DİYARBAKIR,HANİ,Gazyağı,9.39
1800,DİYARBAKIR,HANİ,Motorin UltraForce,8.5
1801,DİYARBAKIR,HANİ,Motorin EcoForce,8.47
1802,DİYARBAKIR,HANİ,Kalorifer Yakıtı,8.46
1803,DİYARBAKIR,HANİ,Fuel Oil,7.5
1804,DİYARBAKIR,HANİ,Yüksek Kükürtlü Fuel Oil,6.54
1805,DİYARBAKIR,HAZRO,Kurşunsuz Benzin 95,8.23
1806,DİYARBAKIR,HAZRO,Gazyağı,9.4
1807,DİYARBAKIR,HAZRO,Motorin UltraForce,8.49
1808,DİYARBAKIR,HAZRO,Motorin EcoForce,8.46
1809,DİYARBAKIR,HAZRO,Kalorifer Yakıtı,8.46
1810,DİYARBAKIR,HAZRO,Fuel Oil,7.5
1811,DİYARBAKIR,HAZRO,Yüksek Kükürtlü Fuel Oil,6.55
1812,DİYARBAKIR,KAYAPINAR,Kurşunsuz Benzin 95,8.22
1813,DİYARBAKIR,KAYAPINAR,Gazyağı,9.39
1814,DİYARBAKIR,KAYAPINAR,Motorin UltraForce,8.48
1815,DİYARBAKIR,KAYAPINAR,Motorin EcoForce,8.45
1816,DİYARBAKIR,KAYAPINAR,Kalorifer Yakıtı,8.45
1817,DİYARBAKIR,KAYAPINAR,Fuel Oil,7.48
1818,DİYARBAKIR,KAYAPINAR,Yüksek Kükürtlü Fuel Oil,6.54
1819,DİYARBAKIR,KOCAKÖY,Kurşunsuz Benzin 95,8.23
1820,DİYARBAKIR,KOCAKÖY,Gazyağı,9.39
1821,DİYARBAKIR,KOCAKÖY,Motorin UltraForce,8.49
1822,DİYARBAKIR,KOCAKÖY,Motorin EcoForce,8.46
1823,DİYARBAKIR,KOCAKÖY,Kalorifer Yakıtı,8.46
1824,DİYARBAKIR,KOCAKÖY,Fuel Oil,7.49
1825,DİYARBAKIR,KOCAKÖY,Yüksek Kükürtlü Fuel Oil,6.54
1826,DİYARBAKIR,KULP,Kurşunsuz Benzin 95,8.24
1827,DİYARBAKIR,KULP,Gazyağı,9.4
1828,DİYARBAKIR,KULP,Motorin UltraForce,8.5
1829,DİYARBAKIR,KULP,Motorin EcoForce,8.47
1830,DİYARBAKIR,KULP,Kalorifer Yakıtı,8.46
1831,DİYARBAKIR,KULP,Fuel Oil,7.5
1832,DİYARBAKIR,KULP,Yüksek Kükürtlü Fuel Oil,6.55
1833,DİYARBAKIR,LİCE,Kurşunsuz Benzin 95,8.23
1834,DİYARBAKIR,LİCE,Gazyağı,9.39
1835,DİYARBAKIR,LİCE,Motorin UltraForce,8.5
1836,DİYARBAKIR,LİCE,Motorin EcoForce,8.47
1837,DİYARBAKIR,LİCE,Kalorifer Yakıtı,8.46
1838,DİYARBAKIR,LİCE,Fuel Oil,7.5
1839,DİYARBAKIR,LİCE,Yüksek Kükürtlü Fuel Oil,6.54
1840,DİYARBAKIR,MERKEZ,Kurşunsuz Benzin 95,8.22
1841,DİYARBAKIR,MERKEZ,Gazyağı,9.39
1842,DİYARBAKIR,MERKEZ,Motorin UltraForce,8.48
1843,DİYARBAKIR,MERKEZ,Motorin EcoForce,8.45
1844,DİYARBAKIR,MERKEZ,Kalorifer Yakıtı,8.45
1845,DİYARBAKIR,MERKEZ,Fuel Oil,7.48
1846,DİYARBAKIR,MERKEZ,Yüksek Kükürtlü Fuel Oil,6.54
1847,DİYARBAKIR,SİLVAN,Kurşunsuz Benzin 95,8.22
1848,DİYARBAKIR,SİLVAN,Gazyağı,9.4
1849,DİYARBAKIR,SİLVAN,Motorin UltraForce,8.5
1850,DİYARBAKIR,SİLVAN,Motorin EcoForce,8.47
1851,DİYARBAKIR,SİLVAN,Kalorifer Yakıtı,8.46
1852,DİYARBAKIR,SİLVAN,Fuel Oil,7.5
1853,DİYARBAKIR,SİLVAN,Yüksek Kükürtlü Fuel Oil,6.55
1854,DİYARBAKIR,SUR,Kurşunsuz Benzin 95,8.22
1855,DİYARBAKIR,SUR,Gazyağı,9.39
1856,DİYARBAKIR,SUR,Motorin UltraForce,8.48
1857,DİYARBAKIR,SUR,Motorin EcoForce,8.45
1858,DİYARBAKIR,SUR,Kalorifer Yakıtı,8.45
1859,DİYARBAKIR,SUR,Fuel Oil,7.48
1860,DİYARBAKIR,SUR,Yüksek Kükürtlü Fuel Oil,6.54
1861,DİYARBAKIR,YENİŞEHİR,Kurşunsuz Benzin 95,8.22
1862,DİYARBAKIR,YENİŞEHİR,Gazyağı,9.39
1863,DİYARBAKIR,YENİŞEHİR,Motorin UltraForce,8.48
1864,DİYARBAKIR,YENİŞEHİR,Motorin EcoForce,8.45
1865,DİYARBAKIR,YENİŞEHİR,Kalorifer Yakıtı,8.45
1866,DİYARBAKIR,YENİŞEHİR,Fuel Oil,7.48
1867,DİYARBAKIR,YENİŞEHİR,Yüksek Kükürtlü Fuel Oil,6.54
1868,EDİRNE,ENEZ,Kurşunsuz Benzin 95,8.0
1869,EDİRNE,ENEZ,Gazyağı,9.29
1870,EDİRNE,ENEZ,Motorin UltraForce,8.27
1871,EDİRNE,ENEZ,Motorin EcoForce,8.24
1872,EDİRNE,ENEZ,Kalorifer Yakıtı,8.37
1873,EDİRNE,ENEZ,Fuel Oil,7.45
1874,EDİRNE,ENEZ,Yüksek Kükürtlü Fuel Oil,6.54
1875,EDİRNE,HAVSA,Kurşunsuz Benzin 95,7.99
1876,EDİRNE,HAVSA,Gazyağı,9.29
1877,EDİRNE,HAVSA,Motorin UltraForce,8.26
1878,EDİRNE,HAVSA,Motorin EcoForce,8.23
1879,EDİRNE,HAVSA,Kalorifer Yakıtı,8.36
1880,EDİRNE,HAVSA,Fuel Oil,7.45
1881,EDİRNE,HAVSA,Yüksek Kükürtlü Fuel Oil,6.54
1882,EDİRNE,İPSALA,Kurşunsuz Benzin 95,8.0
1883,EDİRNE,İPSALA,Gazyağı,9.29
1884,EDİRNE,İPSALA,Motorin UltraForce,8.27
1885,EDİRNE,İPSALA,Motorin EcoForce,8.24
1886,EDİRNE,İPSALA,Kalorifer Yakıtı,8.36
1887,EDİRNE,İPSALA,Fuel Oil,7.46
1888,EDİRNE,İPSALA,Yüksek Kükürtlü Fuel Oil,6.54
1889,EDİRNE,KEŞAN,Kurşunsuz Benzin 95,8.0
1890,EDİRNE,KEŞAN,Gazyağı,9.29
1891,EDİRNE,KEŞAN,Motorin UltraForce,8.27
1892,EDİRNE,KEŞAN,Motorin EcoForce,8.24
1893,EDİRNE,KEŞAN,Kalorifer Yakıtı,8.36
1894,EDİRNE,KEŞAN,Fuel Oil,7.45
1895,EDİRNE,KEŞAN,Yüksek Kükürtlü Fuel Oil,6.54
1896,EDİRNE,LALAPAŞA,Kurşunsuz Benzin 95,7.99
1897,EDİRNE,LALAPAŞA,Gazyağı,9.29
1898,EDİRNE,LALAPAŞA,Motorin UltraForce,8.28
1899,EDİRNE,LALAPAŞA,Motorin EcoForce,8.25
1900,EDİRNE,LALAPAŞA,Kalorifer Yakıtı,8.36
1901,EDİRNE,LALAPAŞA,Fuel Oil,7.46
1902,EDİRNE,LALAPAŞA,Yüksek Kükürtlü Fuel Oil,6.54
1903,EDİRNE,MERİÇ,Kurşunsuz Benzin 95,8.0
